property_id,location,property_type,num_bedrooms,num_bathrooms,price,amenities,availability_date,rating,is_verified
8200,Suburb,Condo,3,2.1841186587129346,3169.5746010002854,Balcony,2024-10-10,3.891003840496598,True
8201,Downtown,Condo,4,1.0513395089310038,2261.692531328629,Swimming Pool,2024-11-20,4.13351693895909,True
8202,Countryside,House,1,1.492451303969349,2472.0670466854012,Swimming Pool,2024-09-09,4.9199216188678365,True
8203,Suburb,House,2,1.6810945706341751,1113.3342424903208,"Balcony, Gym",2024-07-02,4.098846209170922,True
8204,Downtown,Apartment,3,2.4167471812143964,4143.741937641667,"Pet Friendly, Parking",2024-10-05,4.1611988202153185,False
8205,Downtown,Apartment,2,2.090002494327501,4877.332563036183,"Gym, Swimming Pool",2024-06-01,4.530377369462526,True
8206,Countryside,House,2,2.711977234252899,4078.1062073907488,"Balcony, Balcony, Gym",2024-12-07,3.837823891502276,True
8207,Downtown,Condo,2,1.6690127259970138,3072.8456830458317,"Pet Friendly, Parking, Swimming Pool",2024-05-23,3.767735682211684,False
8208,Downtown,Apartment,1,1.5928819845508313,4310.039972564458,"Gym, Parking",2024-12-23,4.1818184168658155,False
8209,Suburb,Apartment,1,1.066394817130021,4431.516172332294,Pet Friendly,2024-08-30,4.56661562116916,False
8210,Downtown,House,4,2.9034346012767065,3178.0905237131155,Gym,2024-08-24,4.275163432699428,False
8211,Downtown,House,1,2.0029842927901367,4748.629942719526,"Gym, Balcony",2024-11-04,3.3722622991024265,True
8212,Suburb,House,2,2.00504782938763,1120.6807722279614,Parking,2024-12-18,3.7954005614034765,True
8213,Countryside,House,3,2.8468722906911967,1040.3840393141506,"Balcony, Parking",2024-02-08,4.02519359665834,True
8214,Countryside,Apartment,3,1.5798364718571596,1325.8374566586917,"Pet Friendly, Gym",2024-02-23,4.047488769366165,True
8215,Suburb,Apartment,3,1.6642122600914917,1231.4308618138066,"Pet Friendly, Swimming Pool, Pet Friendly",2024-09-17,3.6791902778975967,False
8216,Suburb,Apartment,2,2.312695388790286,2698.4439511288037,Gym,2024-04-29,4.044829284458157,True
8217,Countryside,Condo,1,2.570351909798789,4761.284415687947,"Balcony, Balcony",2025-01-06,4.345950783914691,False
8218,Countryside,Apartment,3,2.398621450864982,3700.8941999677454,"Parking, Swimming Pool, Pet Friendly",2024-09-04,3.93594542635056,False
8219,Countryside,Apartment,2,2.5774365650445565,3637.811444977827,"Pet Friendly, Pet Friendly, Swimming Pool",2024-04-07,3.902694727284448,True
8220,Countryside,House,2,2.1502160785811943,2539.5441693475186,Parking,2024-05-15,4.603165649298967,True
8221,Countryside,Apartment,3,2.7256469654232074,3135.065824716945,Gym,2024-08-28,4.513676056419248,True
8222,Suburb,Apartment,3,2.1002134601383275,2216.6987861776925,"Pet Friendly, Swimming Pool, Swimming Pool",2024-12-25,3.8448099063521175,True
8223,Downtown,Apartment,4,1.4586812545024181,3071.35095761066,Swimming Pool,2024-12-22,4.992026684090219,True
8224,Countryside,House,4,2.0834022129972363,3986.6436348589564,"Balcony, Balcony",2024-09-26,3.132941974735069,False
8225,Countryside,Apartment,2,2.425889370313909,3234.769857013195,Pet Friendly,2024-12-20,3.6519914738140997,False
8226,Downtown,Apartment,4,2.3071506788298226,2675.487356894251,"Swimming Pool, Swimming Pool, Gym",2025-01-06,3.0736610088666776,True
8227,Downtown,Condo,4,1.4860335259414716,4379.688255708388,"Swimming Pool, Gym",2024-12-31,4.678938764777259,True
8228,Downtown,Condo,3,1.082156456008237,2149.7715191790076,"Swimming Pool, Balcony",2024-04-13,4.511260452602405,True
8229,Downtown,Condo,4,1.5049615207811993,2925.9477116978405,"Pet Friendly, Balcony, Swimming Pool",2024-07-04,4.367353203960777,False
8230,Downtown,Condo,2,2.968084142507439,4912.589082552802,"Gym, Swimming Pool, Parking",2024-08-06,3.428944446464182,False
8231,Downtown,House,3,1.3689324807808985,4869.28651409076,"Gym, Swimming Pool, Pet Friendly",2024-06-05,4.415437696664038,True
8232,Suburb,Condo,4,1.928743516981787,1025.138466643969,Gym,2024-03-11,3.710623514929478,True
8233,Downtown,Apartment,4,2.2766915987151197,3128.9336357290135,Parking,2024-05-27,4.7371390036252645,True
8234,Downtown,Condo,4,2.7589463700990846,2347.6770355006374,"Gym, Parking",2024-06-10,3.3990032897877667,False
8235,Suburb,House,1,2.5205172750604152,2164.8954789870395,"Balcony, Swimming Pool",2024-11-25,3.4356815241409038,True
8236,Downtown,Condo,4,2.817906211121206,3385.008714434722,"Gym, Swimming Pool",2024-10-05,4.921172580689914,False
8237,Countryside,Condo,4,2.2087673871569704,2785.2172927767374,"Balcony, Parking",2024-02-27,4.03404029551932,True
8238,Countryside,House,2,2.7306376162556196,3931.368326202565,Parking,2024-08-14,3.89277147965996,True
8239,Downtown,House,4,1.527685994278419,1108.5367614486518,"Gym, Balcony",2024-06-01,3.703497407753828,True
8240,Suburb,House,1,1.8611296843397294,4707.563386256987,"Balcony, Gym",2024-07-05,4.662425041611492,True
8241,Countryside,House,3,2.687544948698549,3270.3731685114003,"Parking, Gym",2024-12-27,3.705415095228186,True
8242,Suburb,House,4,1.651127335555709,3736.266808859899,Pet Friendly,2024-05-24,3.712313941272483,False
8243,Countryside,House,4,2.74244428847679,3418.345898847233,Swimming Pool,2024-10-16,3.2466683014475373,False
8244,Downtown,Apartment,2,1.7262301357766763,4956.526425238521,"Parking, Gym",2024-08-20,4.0414527687705,False
8245,Suburb,Condo,4,1.7267894074466847,4945.193765185526,Gym,2024-09-15,4.847499982033217,False
8246,Suburb,Condo,4,1.618065829582289,3439.5657400211917,Pet Friendly,2024-04-10,4.9150784587173195,True
8247,Suburb,House,4,2.093886167275137,3735.8531792923627,Pet Friendly,2024-09-19,4.9910310839210155,False
8248,Countryside,House,4,1.25813747779744,3474.279381480702,Parking,2024-05-31,3.946141077284478,True
8249,Countryside,Apartment,3,1.0732053036960385,2242.7236957583455,"Balcony, Gym",2024-10-02,4.54989616676721,True
8250,Countryside,Apartment,2,2.7948259599419814,1770.454225891745,"Balcony, Swimming Pool, Parking",2024-04-18,4.10506946457077,True
8251,Downtown,House,3,2.8578765091475837,2611.052607254198,"Swimming Pool, Pet Friendly, Swimming Pool",2024-07-27,4.095915492509988,True
8252,Countryside,Apartment,1,1.1523413237838498,3731.0272892064445,"Swimming Pool, Parking",2024-07-18,4.612481821428948,True
8253,Downtown,Apartment,4,2.0993951099229853,1223.909417249609,"Swimming Pool, Gym, Pet Friendly",2024-06-16,4.670715957394442,True
8254,Suburb,House,1,2.079364319510362,3057.2208272439775,Balcony,2024-07-08,3.0395865088328167,True
8255,Suburb,House,3,1.7448613608352348,2633.589309625559,"Balcony, Gym",2024-05-10,4.88557970847774,False
8256,Downtown,House,1,2.13780964100922,3109.939365142475,Pet Friendly,2024-02-29,4.645967063212574,False
8257,Countryside,House,4,1.9162386914561298,4440.906532366191,"Balcony, Swimming Pool, Pet Friendly",2024-02-21,4.442217528590082,False
8258,Downtown,Condo,1,1.9792700284091092,1190.440550228233,"Balcony, Balcony, Gym",2024-06-05,4.704064745442473,False
8259,Suburb,Condo,3,2.5106736461744674,4054.4961974468074,"Pet Friendly, Parking",2024-08-02,4.074526515938414,True
8260,Suburb,House,4,2.051920534668234,3667.6395677345063,"Swimming Pool, Parking, Balcony",2024-03-02,4.546527042646172,False
8261,Downtown,Apartment,2,1.6473161856106515,1815.3919238924834,"Balcony, Balcony, Parking",2024-02-25,4.197298008512419,True
8262,Countryside,House,3,2.1629122241779113,3936.7346781124106,"Balcony, Pet Friendly",2024-10-23,4.08586144796803,False
8263,Countryside,Condo,4,2.281507994152251,2985.4877875158313,"Gym, Swimming Pool, Balcony",2024-10-06,3.423215444641016,True
8264,Downtown,Apartment,2,2.3246226879987297,2924.0991827109797,"Balcony, Pet Friendly",2024-08-30,4.694830059269951,False
8265,Downtown,Condo,1,2.2366133019539447,2932.2820597867676,"Balcony, Gym",2024-06-09,4.767742033232384,False
8266,Countryside,House,1,2.3292055294856,4796.936249005104,"Balcony, Swimming Pool, Pet Friendly",2024-08-15,4.9423852489086055,True
8267,Suburb,Condo,1,1.6201855673345167,4777.458025347171,Swimming Pool,2024-11-24,3.2408773318712334,False
8268,Downtown,Condo,4,1.8922678261585946,4654.432186741068,"Parking, Swimming Pool",2025-01-05,3.583148388927805,True
8269,Countryside,Condo,1,2.3374123385086953,4546.968294180376,Pet Friendly,2024-08-28,4.3708113591238975,True
8270,Countryside,Apartment,1,2.508737083209291,1150.3523662842729,"Balcony, Swimming Pool",2024-04-18,4.710458699040663,True
8271,Suburb,Condo,2,1.8682922573164573,2602.379708448571,"Gym, Parking, Parking",2024-09-11,4.502608350675519,False
8272,Suburb,Apartment,2,1.7306656870338901,4579.508254102617,"Pet Friendly, Pet Friendly, Balcony",2024-05-08,3.911184199163648,True
8273,Suburb,House,2,2.4317653103457166,4020.5062226437003,Pet Friendly,2024-02-27,4.45195479773251,False
8274,Suburb,House,4,1.4443463596706794,2826.6392093136155,"Pet Friendly, Swimming Pool, Pet Friendly",2024-10-04,3.144249812994869,False
8275,Suburb,Condo,3,1.0189843910719971,4093.0121488686646,"Swimming Pool, Balcony",2024-04-14,4.325076894836506,False
8276,Downtown,Apartment,1,1.9423320049008856,1832.7433032544832,Swimming Pool,2025-01-12,3.0160257226183447,False
8277,Countryside,House,1,1.3467463096526817,3399.1969817711743,"Swimming Pool, Gym",2024-04-26,3.0950975414730095,False
8278,Downtown,Apartment,4,1.7565655180726842,3131.9931275666418,Gym,2024-06-18,4.5145911162786065,False
8279,Downtown,Apartment,1,1.5824683005266322,3294.1880880429703,Parking,2024-08-25,3.9552540910172658,False
8280,Downtown,Condo,4,2.554523777028245,3887.1816797858173,"Swimming Pool, Gym, Swimming Pool",2024-06-21,3.1191019681742227,False
8281,Downtown,Condo,4,1.6628169987996606,4799.208364992308,Swimming Pool,2024-10-14,3.9637223885340234,True
8282,Downtown,Apartment,4,2.2813515827786457,2056.047071787909,"Swimming Pool, Swimming Pool, Swimming Pool",2024-10-15,3.1255086609410636,False
8283,Suburb,Apartment,3,2.3478251931986422,4032.2031014665185,Gym,2024-06-09,3.6920644864234085,True
8284,Suburb,Condo,4,1.9129085711047107,3580.563875242182,Gym,2024-06-06,3.3147452110622666,False
8285,Countryside,Apartment,3,1.1621558710578233,3780.5802697053186,"Gym, Balcony",2024-08-02,3.438744930783784,False
8286,Downtown,Condo,3,2.4007301721508116,2715.67866004016,"Pet Friendly, Swimming Pool, Balcony",2024-07-18,3.3912112083662294,False
8287,Countryside,Apartment,1,1.1503358293507353,4778.314385053573,"Pet Friendly, Balcony, Parking",2024-09-20,3.7435358499113836,False
8288,Suburb,Condo,2,1.198425919401404,2918.624999950387,Parking,2024-07-21,3.2158166334663445,False
8289,Suburb,Apartment,3,1.3919947375497776,1486.3671575964795,"Swimming Pool, Balcony, Parking",2024-10-11,4.055472899880037,True
8290,Suburb,Condo,3,1.5607515955763158,3722.7719222063556,Balcony,2024-07-18,3.814202027507523,True
8291,Downtown,Apartment,2,2.6929034006420967,1515.476455050087,Gym,2024-06-03,4.679730086840135,False
8292,Downtown,House,3,2.349843554208994,2290.7000048573173,"Balcony, Gym, Parking",2024-10-14,4.651850184540947,False
8293,Suburb,House,2,1.7744255768335204,1912.0227094312504,"Parking, Parking, Balcony",2024-03-18,4.648555564481446,True
8294,Countryside,Apartment,1,2.9572549023215067,3155.7375755624894,"Pet Friendly, Balcony, Balcony",2024-05-09,3.939278552269458,True
8295,Countryside,House,4,1.4872050845662916,2390.015532912993,Balcony,2025-01-16,3.5815772175525216,False
8296,Suburb,Apartment,2,2.219628774768509,1639.4129473470036,"Gym, Pet Friendly",2024-05-09,3.830802548199334,False
8297,Countryside,Apartment,4,2.6944282179061654,4163.257457670812,Gym,2024-08-18,4.374743477369418,True
8298,Suburb,House,2,2.60404515591357,2873.966481752509,Pet Friendly,2025-01-25,4.05957271296483,True
8299,Countryside,Apartment,4,1.1806154971312535,2817.7961583537176,"Swimming Pool, Swimming Pool",2024-09-16,4.2486082101362594,True
8300,Suburb,Condo,1,2.394548447349086,4545.451813616805,"Swimming Pool, Gym",2024-02-19,4.38743547723213,False
8301,Countryside,Apartment,3,1.5157275111053838,3155.29744177652,"Balcony, Pet Friendly, Gym",2024-04-13,4.836726589885128,False
8302,Downtown,Apartment,1,1.7114669561309335,3839.5843834600932,"Pet Friendly, Parking",2024-02-15,4.8879516658996645,False
8303,Suburb,House,3,1.977983964622331,2312.261710545017,"Balcony, Balcony",2024-07-13,4.680939997028022,True
8304,Suburb,Condo,4,2.581500332130787,3245.1579618796463,Swimming Pool,2025-01-02,3.1301229930219954,False
8305,Countryside,Apartment,4,1.3324028853380945,3905.6587452242616,Pet Friendly,2024-09-07,4.958670009290623,False
8306,Suburb,Apartment,3,1.2171104700792335,2185.8880132589334,"Swimming Pool, Parking, Gym",2024-10-19,4.407261452340547,False
8307,Suburb,Apartment,2,1.3068824900872893,3754.136594784645,"Gym, Balcony",2024-02-29,4.38678429825209,False
8308,Suburb,Apartment,1,1.4364470711839663,3275.052655380529,Balcony,2025-01-14,3.0462119644187333,False
8309,Downtown,Apartment,2,1.1190037076220583,2736.7726526896804,"Swimming Pool, Swimming Pool, Pet Friendly",2024-05-03,3.958799842590608,True
8310,Downtown,Apartment,4,2.852712939140155,3851.8782465864506,"Parking, Pet Friendly, Parking",2024-03-19,4.2529993790313245,True
8311,Countryside,Condo,1,1.6381668141774968,2267.6174792978736,Pet Friendly,2024-11-09,3.557018807700807,False
8312,Downtown,Condo,1,1.3539512597328411,3858.010986800887,"Balcony, Balcony",2024-10-25,3.166480065576885,False
8313,Countryside,Apartment,2,2.2756684073641402,3204.4562961786014,"Balcony, Parking, Parking",2024-04-27,4.06488972225003,False
8314,Downtown,Apartment,3,2.573992237533258,1982.4154204966092,"Parking, Gym, Swimming Pool",2024-12-29,3.8925891164904183,True
8315,Countryside,House,3,2.5064683312028335,3673.101867896127,"Swimming Pool, Gym",2024-06-06,3.0881606482771646,False
8316,Downtown,Condo,1,2.4374143855741845,4539.057576149697,"Swimming Pool, Balcony, Gym",2024-05-13,4.0388361931830445,True
8317,Downtown,Condo,3,1.1010599508759342,2240.055972821324,Balcony,2024-06-18,3.2154336735772064,True
8318,Countryside,Apartment,4,2.5643190384408925,4249.327540093586,Parking,2024-10-13,3.849101551054791,False
8319,Suburb,Condo,2,2.003757282503716,2344.5214256274257,"Gym, Pet Friendly",2025-01-17,3.540825820477513,False
8320,Suburb,Condo,2,2.298172040063034,4284.484953702716,Gym,2024-03-02,4.940941622755582,False
8321,Downtown,House,2,2.912849249078453,1204.6041549871545,"Gym, Gym",2024-05-10,3.069466473755437,False
8322,Countryside,House,1,2.6213450769481117,1028.861255502556,Parking,2024-09-11,4.120046472181941,False
8323,Suburb,Condo,1,2.6507440184520097,1453.048205075072,"Pet Friendly, Balcony",2024-03-11,3.303840644211914,False
8324,Countryside,Condo,3,1.3629344377563433,4495.771231098161,"Gym, Swimming Pool, Pet Friendly",2024-12-07,3.6385882231425226,True
8325,Suburb,Condo,2,1.952834252646129,3134.8874122386287,Parking,2024-12-04,3.367801943061586,True
8326,Countryside,Apartment,4,2.8986509700207117,3376.40518034119,Gym,2024-07-25,4.990293759424711,False
8327,Downtown,House,4,2.1653705041414106,4368.821873443696,Balcony,2024-08-30,3.0647241342264153,True
8328,Countryside,Apartment,2,1.2051727395284766,1202.583220566538,Balcony,2024-10-15,4.082712918281334,True
8329,Suburb,House,1,2.4636396497704824,2548.428170340538,"Swimming Pool, Parking",2024-05-27,4.216085429316774,False
8330,Downtown,House,1,1.0858536942100998,3572.3614377962326,"Pet Friendly, Gym",2024-11-04,4.544335791391106,False
8331,Countryside,House,1,2.4845945340074773,2618.7206574275124,Parking,2024-07-21,4.251967032663581,False
8332,Suburb,Condo,4,2.759545254245295,1128.5208025898278,"Swimming Pool, Gym",2024-07-17,3.4626938135674603,True
8333,Downtown,House,2,1.8505002812266698,3603.7746166759566,"Swimming Pool, Pet Friendly",2024-03-10,4.196077765993715,True
8334,Countryside,Apartment,4,1.8272257259701745,2565.6051782911954,"Pet Friendly, Pet Friendly",2024-06-25,4.9499337533507335,True
8335,Suburb,House,2,1.6084227545094532,1076.8360065542408,Parking,2024-05-07,4.69690353720952,False
8336,Countryside,Apartment,4,2.7538765702074652,1682.0735346134343,"Parking, Pet Friendly, Swimming Pool",2024-02-10,3.9069942277104044,False
8337,Countryside,House,4,2.095569208096774,1870.3287313358824,"Pet Friendly, Gym, Gym",2024-12-29,3.954816435547551,False
8338,Downtown,House,3,2.1585198812692377,3042.4633534184923,"Balcony, Balcony",2024-12-21,3.265816795244669,False
8339,Downtown,Condo,4,2.323414781699909,1745.4996041336062,"Gym, Gym, Parking",2024-09-23,4.139850245671926,False
8340,Suburb,Apartment,2,1.600461895125754,2445.3090897038983,"Gym, Pet Friendly",2024-07-02,3.560486785992903,True
8341,Downtown,House,4,1.8655726227008236,4002.663054192931,"Pet Friendly, Balcony",2024-12-10,3.2162285108493975,True
8342,Suburb,House,3,2.4832115244125976,4230.879557284239,Pet Friendly,2024-07-20,3.948418810828513,True
8343,Countryside,Apartment,3,2.9709739370779706,4181.651922942305,"Gym, Balcony, Swimming Pool",2024-06-30,3.0901425680443246,True
8344,Countryside,House,2,1.0686110801290605,3780.3314016216877,Balcony,2024-05-30,3.240263486859779,True
8345,Suburb,Condo,3,1.0852969958931349,3167.2492584191996,Swimming Pool,2024-09-10,3.4380879717479065,True
8346,Countryside,Apartment,3,1.8561649639658564,3202.5211771012046,"Pet Friendly, Pet Friendly",2024-10-28,4.981269233758398,False
8347,Downtown,Condo,1,2.319243669619227,4813.550238802751,Swimming Pool,2024-04-28,4.616963200540579,False
8348,Countryside,Apartment,2,1.7727292496706337,4511.474984320832,"Parking, Swimming Pool, Pet Friendly",2024-08-19,4.083516672731307,True
8349,Downtown,Apartment,3,2.9992773079303587,3599.136478675308,"Parking, Pet Friendly",2024-07-29,3.4651307684628136,True
8350,Suburb,Apartment,3,1.3907185161722717,2873.9797751426904,"Parking, Parking",2024-02-19,4.037839777699611,True
8351,Suburb,House,3,1.015850916014855,3916.2816630479865,"Parking, Parking, Parking",2024-04-16,4.297994172156144,False
8352,Countryside,Apartment,2,1.3802587246255382,1250.8635900405495,"Gym, Pet Friendly",2024-03-23,3.00912783404509,True
8353,Countryside,Apartment,1,2.773684750202602,4778.432786646526,Pet Friendly,2024-07-04,4.975787208163224,True
8354,Downtown,Apartment,4,1.2902979857369292,3190.3179824187573,"Parking, Balcony, Pet Friendly",2024-02-27,4.253562001056169,False
8355,Downtown,Condo,1,1.9579495606132815,3011.1618168380764,Parking,2025-01-24,4.976492949135788,False
8356,Countryside,Apartment,2,1.8385523614428962,2163.339306186965,"Balcony, Swimming Pool, Parking",2024-08-07,3.9381315861962647,True
8357,Countryside,House,2,2.331450642582258,1013.5579790763503,"Gym, Parking",2024-09-07,4.24701470112455,True
8358,Suburb,Apartment,2,1.109191172838906,1244.9727697036642,"Balcony, Parking",2024-07-02,3.9229214844368783,False
8359,Suburb,Apartment,4,2.317500342132452,2052.033831933486,Swimming Pool,2024-10-05,3.018967285554525,False
8360,Suburb,Condo,2,1.7095032879646708,3166.18503482117,Pet Friendly,2025-01-18,4.6997834321906,True
8361,Countryside,House,1,2.8520791181649976,1334.3212674608735,Pet Friendly,2024-11-29,3.8980032210047866,True
8362,Countryside,House,3,2.6977746591718117,4888.208035755992,Parking,2024-06-14,3.9418723838535525,True
8363,Countryside,House,3,1.7990124969551722,2643.843131675708,"Balcony, Gym",2024-10-25,3.7199282787058547,True
8364,Suburb,Apartment,2,2.9857836870357053,2265.269897149501,Parking,2024-12-12,3.865312935078022,True
8365,Countryside,Apartment,2,1.1038875053124944,3100.7859195437118,"Pet Friendly, Pet Friendly",2024-08-09,4.451101433270072,False
8366,Downtown,House,4,2.5772644401283813,1259.9463681919137,Gym,2024-06-22,4.4012489627183315,True
8367,Countryside,House,3,1.8676730480547252,4401.802694294518,"Parking, Parking, Pet Friendly",2024-11-04,4.616757911352928,True
8368,Countryside,Condo,4,1.8666102891751708,2841.1085408453846,"Pet Friendly, Balcony",2024-10-01,4.94933413835265,True
8369,Countryside,House,4,1.3402675962906854,1713.341645743915,"Balcony, Swimming Pool",2024-07-20,3.782330465045919,True
8370,Countryside,Apartment,4,2.029759839944522,1646.937717799649,Swimming Pool,2024-06-25,3.677919035725047,False
8371,Countryside,Apartment,4,1.1694369937601705,2443.8174149550086,"Swimming Pool, Pet Friendly, Parking",2024-09-02,3.9870501295534426,False
8372,Downtown,Apartment,1,2.2331543580007547,3293.4512532393633,"Balcony, Pet Friendly",2024-11-12,3.3087791249552625,True
8373,Downtown,Condo,2,1.4831808817077745,2667.6234317563003,"Balcony, Balcony",2025-01-02,4.51605922405725,False
8374,Countryside,House,2,2.44971609153874,3387.1893536423195,Balcony,2024-04-22,4.162275850186263,False
8375,Suburb,Apartment,4,2.2147230365131456,3821.9109796029907,"Balcony, Parking, Swimming Pool",2024-05-18,3.422681452673915,False
8376,Countryside,Condo,4,2.492810017502892,3993.9550493611437,"Pet Friendly, Parking",2024-05-08,4.728070104011253,False
8377,Countryside,Condo,1,2.4994841404684225,2603.8222383770535,Parking,2024-08-09,4.238125034779406,False
8378,Countryside,Apartment,4,1.3934180904408824,3868.0132462283877,"Balcony, Balcony, Parking",2024-08-06,3.0680786406507785,False
8379,Suburb,Condo,1,1.0013494589731922,1566.017412834974,"Swimming Pool, Pet Friendly, Balcony",2024-03-13,3.3930337774318415,True
8380,Suburb,Condo,1,1.7315225187854753,3052.3848011338805,"Gym, Parking",2024-08-11,4.782186974385207,True
8381,Suburb,Apartment,4,2.838138431593018,1290.0588674398734,"Parking, Balcony",2024-03-15,3.7620911128233,True
8382,Downtown,Condo,2,2.1557987692716685,1976.4225211850558,"Parking, Gym, Parking",2024-11-23,4.968703171455161,False
8383,Suburb,Apartment,1,2.4550040112500335,3332.74675799939,"Parking, Parking",2024-05-14,4.0595045739218785,True
8384,Downtown,Apartment,2,2.7591406750471057,3961.682742167681,"Pet Friendly, Swimming Pool",2024-10-22,3.41583029384495,True
8385,Downtown,Condo,2,2.812116495449394,1381.237453555809,"Gym, Swimming Pool",2024-10-16,4.187789119713108,False
8386,Suburb,Apartment,1,2.0580503146188542,1828.2793869623074,"Parking, Pet Friendly, Gym",2025-01-21,3.2047018770273525,False
8387,Suburb,Apartment,3,2.08188416982411,4967.592858116261,Gym,2024-07-19,4.615029435000128,False
8388,Suburb,House,1,2.7018776824662325,2350.6305737491375,"Balcony, Gym",2024-10-11,4.2556804182025685,False
8389,Downtown,Apartment,3,2.614970870580027,2136.1630682639175,Balcony,2024-05-07,4.927893239589903,False
8390,Countryside,House,1,2.3977171998108906,1341.0283660492644,"Gym, Swimming Pool, Parking",2024-02-05,4.380215581384993,False
8391,Suburb,House,1,2.208928588232613,3779.3710613456847,Parking,2024-06-22,3.0983007113309817,True
8392,Suburb,House,2,2.2344302051571203,3033.013537685745,"Gym, Pet Friendly",2024-03-03,3.9528564810704685,True
8393,Suburb,House,2,1.7258226892467703,1630.2035113993813,"Pet Friendly, Parking, Pet Friendly",2025-01-16,4.062620484778747,False
8394,Downtown,Condo,4,2.6818354948033822,3531.592934377629,"Swimming Pool, Gym",2024-02-29,4.833551931624148,True
8395,Downtown,Condo,2,2.2355594101745218,3103.041429444281,"Balcony, Swimming Pool, Pet Friendly",2024-04-28,3.864933583113272,False
8396,Countryside,Apartment,2,1.447056124483062,3259.781192263558,Swimming Pool,2024-03-22,4.187027145530519,False
8397,Suburb,Apartment,2,1.4796865570190767,4979.419222278995,"Gym, Parking, Gym",2024-04-26,3.3719122093807448,False
8398,Downtown,Apartment,2,2.723206027546459,1114.4509117671887,"Balcony, Gym, Balcony",2025-01-18,3.4892522815866545,True
8399,Countryside,Condo,4,2.2514150912731776,4659.88864378552,"Swimming Pool, Balcony, Balcony",2024-07-20,4.097173529036763,True
8400,Suburb,House,2,1.7974082568558636,4367.563046329216,"Parking, Parking, Gym",2024-11-30,4.393969127536426,False
8401,Downtown,Condo,3,1.3742015184705751,2661.3712986406294,"Parking, Balcony",2024-08-07,3.870921401841982,False
8402,Suburb,Condo,3,2.2204319464904034,4523.785414553451,"Pet Friendly, Gym, Parking",2024-11-14,3.865337129430985,True
8403,Suburb,Apartment,4,1.3686207600390101,3594.2449694913967,Pet Friendly,2024-11-18,3.5119885740795347,False
8404,Downtown,Apartment,2,1.9403340624366021,4557.418066804841,"Pet Friendly, Pet Friendly, Swimming Pool",2024-02-29,4.39626153124318,False
8405,Downtown,Apartment,3,2.355021068482473,3378.9235290525835,"Pet Friendly, Pet Friendly",2024-03-28,3.0109457514215765,False
8406,Downtown,House,1,2.1308308686422412,1864.596957276718,"Parking, Parking, Swimming Pool",2024-08-22,4.025537280616226,False
8407,Suburb,House,3,2.844199800252537,3304.885536207093,Swimming Pool,2024-09-24,3.0071295100633044,False
8408,Suburb,Condo,2,1.079442403703538,1716.248991720549,"Parking, Gym, Balcony",2024-04-24,4.186935819650962,True
8409,Countryside,House,3,1.5595897517028057,1563.311710749172,"Swimming Pool, Parking",2024-03-21,3.061812983182678,False
8410,Suburb,Apartment,1,1.1141722024759622,3616.244927685695,"Balcony, Pet Friendly, Gym",2024-02-24,4.880134159795277,False
8411,Downtown,House,3,1.389208460042999,4789.906466142339,"Swimming Pool, Parking, Gym",2025-01-08,3.9559075244423636,True
8412,Suburb,House,2,1.2479666716910613,3353.98391682978,"Parking, Swimming Pool",2024-05-21,4.368045462757598,True
8413,Countryside,House,1,2.465323254040463,4183.150531928906,Parking,2024-12-19,4.7071969491301875,True
8414,Countryside,House,4,1.738751882588796,1673.4574530648829,Pet Friendly,2024-11-16,3.4708442282893213,False
8415,Downtown,Apartment,1,2.8500885424060414,3616.841464755768,"Pet Friendly, Balcony, Parking",2024-06-07,4.080107804269327,False
8416,Downtown,Apartment,3,1.046755443384141,3931.909885985887,"Gym, Parking, Parking",2024-05-17,4.726899168481787,False
8417,Countryside,Condo,4,2.305848369888356,1166.458082057445,Swimming Pool,2024-07-22,4.075547216018462,False
8418,Countryside,Condo,1,2.941089600530977,1388.6572681746482,"Parking, Pet Friendly",2024-08-03,3.7855449924091964,True
8419,Countryside,Condo,1,1.3516774396200373,4126.323522113397,"Pet Friendly, Swimming Pool",2024-04-11,3.737739615227389,False
8420,Downtown,House,1,1.8848644605711637,2759.800085848691,"Balcony, Swimming Pool, Pet Friendly",2024-11-15,3.7682167201845,False
8421,Countryside,House,2,2.403779782340548,2622.324011528845,Balcony,2024-08-15,4.23086257666898,True
8422,Countryside,Apartment,4,2.2662759986463357,4681.478387756712,"Pet Friendly, Parking",2024-12-08,3.0913222910356613,False
8423,Downtown,Condo,4,2.1320542611313416,4967.863297414509,"Gym, Pet Friendly",2024-09-17,3.830765749164411,True
8424,Suburb,Apartment,1,1.6535122541088103,4057.5381476225716,"Balcony, Parking, Gym",2024-03-30,4.121178257493642,True
8425,Suburb,Condo,4,2.4563999070658022,4170.375097273408,"Swimming Pool, Parking",2024-03-09,4.57276157486731,True
8426,Countryside,Condo,3,2.306510554136673,1833.2839902944183,Balcony,2025-01-30,4.0599874912159235,True
8427,Suburb,Condo,3,1.325600570887503,1768.9017693599958,"Gym, Parking",2024-07-01,4.852345470228974,True
8428,Suburb,House,1,2.9281814626113922,4922.731261137974,"Gym, Gym, Parking",2024-04-20,3.887545984740779,True
8429,Suburb,Condo,3,2.111345817880239,3780.3668770555664,"Balcony, Swimming Pool, Parking",2024-03-11,4.301588302312703,False
8430,Suburb,Condo,1,2.050923202071803,3746.8391919175456,Gym,2024-08-19,3.0351622255883814,False
